,date,type,value
43282,2018-12-12,"Rowhouse, Townhouse, Duplex",2172.0931506849315
43283,2018-12-13,"Rowhouse, Townhouse, Duplex",2186.6164383561645
43284,2018-12-14,"Rowhouse, Townhouse, Duplex",2193.2356164383564
43285,2018-12-17,"Rowhouse, Townhouse, Duplex",2193.2356164383564
43286,2018-12-18,"Rowhouse, Townhouse, Duplex",2170.4191780821916
43287,2018-12-19,"Rowhouse, Townhouse, Duplex",2128.2082191780823
43288,2018-12-20,"Rowhouse, Townhouse, Duplex",2134.8082191780823
43289,2018-12-21,"Rowhouse, Townhouse, Duplex",2164.912328767123
43290,2018-12-26,"Rowhouse, Townhouse, Duplex",2164.912328767123
43291,2018-12-27,"Rowhouse, Townhouse, Duplex",2173.5972602739726
43292,2018-12-28,"Rowhouse, Townhouse, Duplex",2201.427397260274
43293,2018-12-30,"Rowhouse, Townhouse, Duplex",2188.6054794520546
43294,2019-01-02,"Rowhouse, Townhouse, Duplex",2172.9671232876713
43295,2019-01-03,"Rowhouse, Townhouse, Duplex",2172.9671232876713
43296,2019-01-04,"Rowhouse, Townhouse, Duplex",2160.6767123287673
43297,2019-01-07,"Rowhouse, Townhouse, Duplex",2149.5479452054797
43298,2019-01-08,"Rowhouse, Townhouse, Duplex",2149.5479452054797
43299,2019-01-09,"Rowhouse, Townhouse, Duplex",2138.6164383561645
43300,2019-01-10,"Rowhouse, Townhouse, Duplex",2200.0383561643835
43301,2019-01-11,"Rowhouse, Townhouse, Duplex",2200.0383561643835
43302,2019-01-13,"Rowhouse, Townhouse, Duplex",2200.0383561643835
43303,2019-01-14,"Rowhouse, Townhouse, Duplex",2200.0383561643835
43304,2019-01-15,"Rowhouse, Townhouse, Duplex",2200.0383561643835
43305,2019-01-16,"Rowhouse, Townhouse, Duplex",2200.0383561643835
43306,2019-01-17,"Rowhouse, Townhouse, Duplex",2197.956164383562
43307,2019-01-18,"Rowhouse, Townhouse, Duplex",2175.9150684931506
43308,2019-01-22,"Rowhouse, Townhouse, Duplex",2175.9150684931506
43309,2019-01-23,"Rowhouse, Townhouse, Duplex",2175.9150684931506
43310,2019-01-24,"Rowhouse, Townhouse, Duplex",2175.9150684931506
43311,2019-01-25,"Rowhouse, Townhouse, Duplex",2175.9150684931506
43312,2019-01-28,"Rowhouse, Townhouse, Duplex",2186.041095890411
43313,2019-01-29,"Rowhouse, Townhouse, Duplex",2186.041095890411
43314,2019-01-30,"Rowhouse, Townhouse, Duplex",2170.794520547945
43315,2019-01-31,"Rowhouse, Townhouse, Duplex",2170.794520547945
43316,2019-02-01,"Rowhouse, Townhouse, Duplex",2184.745205479452
43317,2019-02-04,"Rowhouse, Townhouse, Duplex",2184.745205479452
43318,2019-02-05,"Rowhouse, Townhouse, Duplex",2184.745205479452
43319,2019-02-06,"Rowhouse, Townhouse, Duplex",2178.4904109589042
43320,2019-02-07,"Rowhouse, Townhouse, Duplex",2178.4904109589042
43321,2019-02-08,"Rowhouse, Townhouse, Duplex",2178.4904109589042
43322,2019-02-11,"Rowhouse, Townhouse, Duplex",2178.4904109589042
43323,2019-02-12,"Rowhouse, Townhouse, Duplex",2178.4904109589042
43324,2019-02-13,"Rowhouse, Townhouse, Duplex",2158.1287671232876
43325,2019-02-14,"Rowhouse, Townhouse, Duplex",2155.5780821917806
43326,2019-02-15,"Rowhouse, Townhouse, Duplex",2155.5780821917806
43327,2019-02-19,"Rowhouse, Townhouse, Duplex",2176.613698630137
43328,2019-02-20,"Rowhouse, Townhouse, Duplex",2176.613698630137
43329,2019-02-21,"Rowhouse, Townhouse, Duplex",2176.613698630137
43330,2019-02-22,"Rowhouse, Townhouse, Duplex",2176.613698630137
43331,2019-02-25,"Rowhouse, Townhouse, Duplex",2176.613698630137
43332,2019-02-26,"Rowhouse, Townhouse, Duplex",2208.613698630137
43333,2019-02-27,"Rowhouse, Townhouse, Duplex",2208.613698630137
43334,2019-02-28,"Rowhouse, Townhouse, Duplex",2208.613698630137
43335,2019-03-01,"Rowhouse, Townhouse, Duplex",2218.931506849315
43336,2019-03-04,"Rowhouse, Townhouse, Duplex",2218.931506849315
43337,2019-03-05,"Rowhouse, Townhouse, Duplex",2218.931506849315
43338,2019-03-06,"Rowhouse, Townhouse, Duplex",2218.931506849315
43339,2019-03-07,"Rowhouse, Townhouse, Duplex",2218.931506849315
43340,2019-03-08,"Rowhouse, Townhouse, Duplex",2218.931506849315
43341,2019-03-11,"Rowhouse, Townhouse, Duplex",2218.931506849315
43342,2019-03-12,"Rowhouse, Townhouse, Duplex",2218.931506849315
43343,2019-03-13,"Rowhouse, Townhouse, Duplex",2228.3342465753426
43344,2019-03-14,"Rowhouse, Townhouse, Duplex",2228.3342465753426
43345,2019-03-15,"Rowhouse, Townhouse, Duplex",2240.46301369863
43346,2019-03-18,"Rowhouse, Townhouse, Duplex",2256.682191780822
43347,2019-03-19,"Rowhouse, Townhouse, Duplex",2256.682191780822
43348,2019-03-20,"Rowhouse, Townhouse, Duplex",2256.682191780822
43349,2019-03-21,"Rowhouse, Townhouse, Duplex",2256.682191780822
43350,2019-03-22,"Rowhouse, Townhouse, Duplex",2249.1369863013697
43351,2019-03-25,"Rowhouse, Townhouse, Duplex",2249.1369863013697
43352,2019-03-26,"Rowhouse, Townhouse, Duplex",2259.8164383561643
43353,2019-03-27,"Rowhouse, Townhouse, Duplex",2269.3945205479454
43354,2019-03-28,"Rowhouse, Townhouse, Duplex",2279.876712328767
43355,2019-03-29,"Rowhouse, Townhouse, Duplex",2293.1123287671235
43356,2019-04-01,"Rowhouse, Townhouse, Duplex",2305.769863013699
43357,2019-04-02,"Rowhouse, Townhouse, Duplex",2317.9890410958906
43358,2019-04-03,"Rowhouse, Townhouse, Duplex",2344.460273972603
43359,2019-04-04,"Rowhouse, Townhouse, Duplex",2344.460273972603
43360,2019-04-05,"Rowhouse, Townhouse, Duplex",2344.460273972603
43361,2019-04-08,"Rowhouse, Townhouse, Duplex",2339.758904109589
43362,2019-04-09,"Rowhouse, Townhouse, Duplex",2339.758904109589
43363,2019-04-10,"Rowhouse, Townhouse, Duplex",2339.758904109589
43364,2019-04-11,"Rowhouse, Townhouse, Duplex",2339.758904109589
43365,2019-04-12,"Rowhouse, Townhouse, Duplex",2339.758904109589
43366,2019-04-15,"Rowhouse, Townhouse, Duplex",2339.758904109589
43367,2019-04-16,"Rowhouse, Townhouse, Duplex",2339.758904109589
43368,2019-04-17,"Rowhouse, Townhouse, Duplex",2327.4904109589042
43369,2019-04-18,"Rowhouse, Townhouse, Duplex",2327.4904109589042
43370,2019-04-19,"Rowhouse, Townhouse, Duplex",2336.6328767123287
43371,2019-04-20,"Rowhouse, Townhouse, Duplex",2336.6328767123287
43372,2019-04-22,"Rowhouse, Townhouse, Duplex",2321.6794520547946
43373,2019-04-23,"Rowhouse, Townhouse, Duplex",2316.572602739726
43374,2019-04-24,"Rowhouse, Townhouse, Duplex",2303.912328767123
43375,2019-04-25,"Rowhouse, Townhouse, Duplex",2303.912328767123
43376,2019-04-26,"Rowhouse, Townhouse, Duplex",2324.6849315068494
43377,2019-04-29,"Rowhouse, Townhouse, Duplex",2314.328767123288
43378,2019-04-30,"Rowhouse, Townhouse, Duplex",2288.9698630136986
43379,2019-05-01,"Rowhouse, Townhouse, Duplex",2288.9698630136986
43380,2019-05-02,"Rowhouse, Townhouse, Duplex",2288.9698630136986
43381,2019-05-03,"Rowhouse, Townhouse, Duplex",2285.550684931507
43382,2019-05-06,"Rowhouse, Townhouse, Duplex",2268.131506849315
43383,2019-05-07,"Rowhouse, Townhouse, Duplex",2273.5835616438358
43384,2019-05-08,"Rowhouse, Townhouse, Duplex",2275.7479452054795
43385,2019-05-09,"Rowhouse, Townhouse, Duplex",2257.408219178082
43386,2019-05-10,"Rowhouse, Townhouse, Duplex",2273.857534246575
43387,2019-05-12,"Rowhouse, Townhouse, Duplex",2253.1013698630136
43388,2019-05-13,"Rowhouse, Townhouse, Duplex",2253.1013698630136
43389,2019-05-14,"Rowhouse, Townhouse, Duplex",2244.1616438356164
43390,2019-05-15,"Rowhouse, Townhouse, Duplex",2245.487671232877
43391,2019-05-16,"Rowhouse, Townhouse, Duplex",2232.890410958904
43392,2019-05-17,"Rowhouse, Townhouse, Duplex",2242.076712328767
43393,2019-05-19,"Rowhouse, Townhouse, Duplex",2232.454794520548
43394,2019-05-20,"Rowhouse, Townhouse, Duplex",2232.454794520548
43395,2019-05-21,"Rowhouse, Townhouse, Duplex",2243.1534246575343
43396,2019-05-22,"Rowhouse, Townhouse, Duplex",2250.087671232877
43397,2019-05-23,"Rowhouse, Townhouse, Duplex",2250.087671232877
43398,2019-05-24,"Rowhouse, Townhouse, Duplex",2235.3150684931506
43399,2019-05-25,"Rowhouse, Townhouse, Duplex",2235.3150684931506
43400,2019-05-28,"Rowhouse, Townhouse, Duplex",2252.591780821918
43401,2019-05-29,"Rowhouse, Townhouse, Duplex",2252.591780821918
43402,2019-05-30,"Rowhouse, Townhouse, Duplex",2174.115068493151
43403,2019-05-31,"Rowhouse, Townhouse, Duplex",2174.115068493151
43404,2019-06-03,"Rowhouse, Townhouse, Duplex",2174.115068493151
43405,2019-06-04,"Rowhouse, Townhouse, Duplex",2174.115068493151
43406,2019-06-05,"Rowhouse, Townhouse, Duplex",2194.4657534246576
43407,2019-06-06,"Rowhouse, Townhouse, Duplex",2194.4657534246576
43408,2019-06-07,"Rowhouse, Townhouse, Duplex",2181.435616438356
43409,2019-06-10,"Rowhouse, Townhouse, Duplex",2196.213698630137
43410,2019-06-11,"Rowhouse, Townhouse, Duplex",2203.6246575342466
43411,2019-06-12,"Rowhouse, Townhouse, Duplex",2118.5342465753424
43412,2019-06-13,"Rowhouse, Townhouse, Duplex",2118.5342465753424
43413,2019-06-14,"Rowhouse, Townhouse, Duplex",2087.5534246575344
43414,2019-06-17,"Rowhouse, Townhouse, Duplex",2087.5534246575344
43415,2019-06-18,"Rowhouse, Townhouse, Duplex",2082.8794520547945
43416,2019-06-19,"Rowhouse, Townhouse, Duplex",2028.0630136986301
43417,2019-06-20,"Rowhouse, Townhouse, Duplex",2028.0630136986301
43418,2019-06-21,"Rowhouse, Townhouse, Duplex",2033.5369863013698
43419,2019-06-24,"Rowhouse, Townhouse, Duplex",2028.86301369863
43420,2019-06-25,"Rowhouse, Townhouse, Duplex",2015.868493150685
43421,2019-06-26,"Rowhouse, Townhouse, Duplex",2015.868493150685
43422,2019-06-27,"Rowhouse, Townhouse, Duplex",2015.868493150685
43423,2019-06-28,"Rowhouse, Townhouse, Duplex",2015.868493150685
43424,2019-07-01,"Rowhouse, Townhouse, Duplex",1991.7123287671234
43425,2019-07-02,"Rowhouse, Townhouse, Duplex",1991.7123287671234
43426,2019-07-03,"Rowhouse, Townhouse, Duplex",1983.6082191780822
43427,2019-07-08,"Rowhouse, Townhouse, Duplex",1961.164383561644
43428,2019-07-09,"Rowhouse, Townhouse, Duplex",1974.8575342465754
43429,2019-07-10,"Rowhouse, Townhouse, Duplex",1979.427397260274
43430,2019-07-11,"Rowhouse, Townhouse, Duplex",1981.0931506849315
43431,2019-07-12,"Rowhouse, Townhouse, Duplex",1998.6
43432,2019-07-15,"Rowhouse, Townhouse, Duplex",1991.8219178082193
43433,2019-07-16,"Rowhouse, Townhouse, Duplex",1974.5890410958905
43434,2019-07-17,"Rowhouse, Townhouse, Duplex",1974.5890410958905
43435,2019-07-18,"Rowhouse, Townhouse, Duplex",1974.5890410958905
43436,2019-07-19,"Rowhouse, Townhouse, Duplex",1993.2027397260274
43437,2019-07-22,"Rowhouse, Townhouse, Duplex",1989.5863013698631
43438,2019-07-23,"Rowhouse, Townhouse, Duplex",1989.5863013698631
43439,2019-07-24,"Rowhouse, Townhouse, Duplex",1989.5863013698631
43440,2019-07-25,"Rowhouse, Townhouse, Duplex",1931.5643835616438
43441,2019-07-26,"Rowhouse, Townhouse, Duplex",1924.0958904109589
43442,2019-07-29,"Rowhouse, Townhouse, Duplex",1928.517808219178
43443,2019-07-30,"Rowhouse, Townhouse, Duplex",1928.517808219178
43444,2019-07-31,"Rowhouse, Townhouse, Duplex",1943.5643835616438
43445,2019-08-01,"Rowhouse, Townhouse, Duplex",1952.545205479452
43446,2019-08-02,"Rowhouse, Townhouse, Duplex",1953.6794520547944
43447,2019-08-05,"Rowhouse, Townhouse, Duplex",1946.4465753424658
43448,2019-08-06,"Rowhouse, Townhouse, Duplex",1946.4465753424658
43449,2019-08-07,"Rowhouse, Townhouse, Duplex",1914.0821917808219
43450,2019-08-08,"Rowhouse, Townhouse, Duplex",1914.0821917808219
43451,2019-08-09,"Rowhouse, Townhouse, Duplex",1929.9616438356165
43452,2019-08-11,"Rowhouse, Townhouse, Duplex",1929.9616438356165
43453,2019-08-12,"Rowhouse, Townhouse, Duplex",1929.9616438356165
43454,2019-08-13,"Rowhouse, Townhouse, Duplex",1929.9616438356165
43455,2019-08-14,"Rowhouse, Townhouse, Duplex",1943.2410958904109
43456,2019-08-15,"Rowhouse, Townhouse, Duplex",1958.035616438356
43457,2019-08-16,"Rowhouse, Townhouse, Duplex",1944.9342465753425
43458,2019-08-19,"Rowhouse, Townhouse, Duplex",1956.5123287671233
43459,2019-08-20,"Rowhouse, Townhouse, Duplex",1902.6164383561643
43460,2019-08-21,"Rowhouse, Townhouse, Duplex",1912.772602739726
43461,2019-08-22,"Rowhouse, Townhouse, Duplex",1920.2739726027398
43462,2019-08-23,"Rowhouse, Townhouse, Duplex",1920.2739726027398
43463,2019-08-26,"Rowhouse, Townhouse, Duplex",1920.2739726027398
43464,2019-08-27,"Rowhouse, Townhouse, Duplex",1913.358904109589
43465,2019-08-28,"Rowhouse, Townhouse, Duplex",1913.358904109589
43466,2019-08-29,"Rowhouse, Townhouse, Duplex",1913.358904109589
43467,2019-08-30,"Rowhouse, Townhouse, Duplex",1886.3671232876711
43468,2019-09-03,"Rowhouse, Townhouse, Duplex",1886.3671232876711
43469,2019-09-04,"Rowhouse, Townhouse, Duplex",1867.0767123287671
43470,2019-09-05,"Rowhouse, Townhouse, Duplex",1867.0767123287671
43471,2019-09-06,"Rowhouse, Townhouse, Duplex",1861.131506849315
43472,2019-09-09,"Rowhouse, Townhouse, Duplex",1862.1671232876713
43473,2019-09-10,"Rowhouse, Townhouse, Duplex",1842.8328767123287
43474,2019-09-11,"Rowhouse, Townhouse, Duplex",1853.9424657534246
43475,2019-09-12,"Rowhouse, Townhouse, Duplex",1853.9424657534246
43476,2019-09-13,"Rowhouse, Townhouse, Duplex",1853.9424657534246
43477,2019-09-15,"Rowhouse, Townhouse, Duplex",1834.3972602739725
43478,2019-09-16,"Rowhouse, Townhouse, Duplex",1834.3972602739725
43479,2019-09-17,"Rowhouse, Townhouse, Duplex",1834.3972602739725
43480,2019-09-18,"Rowhouse, Townhouse, Duplex",1823.9041095890411
43481,2019-09-19,"Rowhouse, Townhouse, Duplex",1823.9041095890411
43482,2019-09-20,"Rowhouse, Townhouse, Duplex",1823.9041095890411
43483,2019-09-23,"Rowhouse, Townhouse, Duplex",1823.9041095890411
43484,2019-09-24,"Rowhouse, Townhouse, Duplex",1823.9041095890411
43485,2019-09-25,"Rowhouse, Townhouse, Duplex",1836.041095890411
43486,2019-09-26,"Rowhouse, Townhouse, Duplex",1836.041095890411
43487,2019-09-27,"Rowhouse, Townhouse, Duplex",1836.041095890411
43488,2019-09-30,"Rowhouse, Townhouse, Duplex",1836.041095890411
43489,2019-10-01,"Rowhouse, Townhouse, Duplex",1836.041095890411
43490,2019-10-02,"Rowhouse, Townhouse, Duplex",1845.3068493150686
43491,2019-10-03,"Rowhouse, Townhouse, Duplex",1845.3068493150686
43492,2019-10-04,"Rowhouse, Townhouse, Duplex",1856.835616438356
43493,2019-10-07,"Rowhouse, Townhouse, Duplex",1856.0767123287671
43494,2019-10-08,"Rowhouse, Townhouse, Duplex",1827.6109589041096
43495,2019-10-09,"Rowhouse, Townhouse, Duplex",1813.7972602739726
43496,2019-10-10,"Rowhouse, Townhouse, Duplex",1813.7972602739726
43497,2019-10-11,"Rowhouse, Townhouse, Duplex",1813.7972602739726
43498,2019-10-14,"Rowhouse, Townhouse, Duplex",1813.7972602739726
43499,2019-10-15,"Rowhouse, Townhouse, Duplex",1830.5150684931507
43500,2019-10-16,"Rowhouse, Townhouse, Duplex",1830.5150684931507
43501,2019-10-17,"Rowhouse, Townhouse, Duplex",1830.5150684931507
43502,2019-10-18,"Rowhouse, Townhouse, Duplex",1815.813698630137
43503,2019-10-21,"Rowhouse, Townhouse, Duplex",1828.0986301369862
43504,2019-10-22,"Rowhouse, Townhouse, Duplex",1817.4136986301369
43505,2019-10-23,"Rowhouse, Townhouse, Duplex",1826.4191780821918
43506,2019-10-24,"Rowhouse, Townhouse, Duplex",1826.4191780821918
43507,2019-10-25,"Rowhouse, Townhouse, Duplex",1826.4191780821918
43508,2019-10-28,"Rowhouse, Townhouse, Duplex",1826.4191780821918
43509,2019-10-29,"Rowhouse, Townhouse, Duplex",1826.4191780821918
43510,2019-10-30,"Rowhouse, Townhouse, Duplex",1813.331506849315
43511,2019-10-31,"Rowhouse, Townhouse, Duplex",1813.331506849315
43512,2019-11-01,"Rowhouse, Townhouse, Duplex",1813.331506849315
43513,2019-11-04,"Rowhouse, Townhouse, Duplex",1813.331506849315
43514,2019-11-05,"Rowhouse, Townhouse, Duplex",1801.150684931507
43515,2019-11-06,"Rowhouse, Townhouse, Duplex",1801.150684931507
43516,2019-11-07,"Rowhouse, Townhouse, Duplex",1785.1671232876713
43517,2019-11-08,"Rowhouse, Townhouse, Duplex",1779.194520547945
43518,2019-11-12,"Rowhouse, Townhouse, Duplex",1751.627397260274
43519,2019-11-13,"Rowhouse, Townhouse, Duplex",1769.627397260274
43520,2019-11-14,"Rowhouse, Townhouse, Duplex",1769.627397260274
43521,2019-11-15,"Rowhouse, Townhouse, Duplex",1840.5534246575342
43522,2019-11-18,"Rowhouse, Townhouse, Duplex",1841.2931506849316
43523,2019-11-19,"Rowhouse, Townhouse, Duplex",1841.2931506849316
43524,2019-11-20,"Rowhouse, Townhouse, Duplex",1792.5369863013698
43525,2019-11-21,"Rowhouse, Townhouse, Duplex",1789.9342465753425
43526,2019-11-22,"Rowhouse, Townhouse, Duplex",1811.3479452054794
43527,2019-11-23,"Rowhouse, Townhouse, Duplex",1800.1424657534246
43528,2019-11-25,"Rowhouse, Townhouse, Duplex",1800.1424657534246
43529,2019-11-26,"Rowhouse, Townhouse, Duplex",1782.8328767123287
43530,2019-11-27,"Rowhouse, Townhouse, Duplex",1799.8575342465754
43531,2019-11-29,"Rowhouse, Townhouse, Duplex",1799.8575342465754
43532,2019-12-02,"Rowhouse, Townhouse, Duplex",1799.8575342465754
43533,2019-12-03,"Rowhouse, Townhouse, Duplex",1809.358904109589
43534,2019-12-04,"Rowhouse, Townhouse, Duplex",1809.358904109589
43535,2019-12-05,"Rowhouse, Townhouse, Duplex",1809.358904109589
43536,2019-12-06,"Rowhouse, Townhouse, Duplex",1794.641095890411
43537,2019-12-09,"Rowhouse, Townhouse, Duplex",1794.641095890411
43538,2019-12-10,"Rowhouse, Townhouse, Duplex",1794.641095890411
43539,2019-12-11,"Rowhouse, Townhouse, Duplex",1794.641095890411
43540,2019-12-12,"Rowhouse, Townhouse, Duplex",1771.8739726027397
43541,2019-12-13,"Rowhouse, Townhouse, Duplex",1771.8739726027397
43542,2019-12-16,"Rowhouse, Townhouse, Duplex",1757.2328767123288
43543,2019-12-17,"Rowhouse, Townhouse, Duplex",1757.2328767123288
43544,2019-12-18,"Rowhouse, Townhouse, Duplex",1729.835616438356
43545,2019-12-19,"Rowhouse, Townhouse, Duplex",1729.835616438356
43546,2019-12-20,"Rowhouse, Townhouse, Duplex",1716.0684931506848
43547,2019-12-23,"Rowhouse, Townhouse, Duplex",1716.0684931506848
43548,2019-12-27,"Rowhouse, Townhouse, Duplex",1727.9041095890411
43549,2019-12-30,"Rowhouse, Townhouse, Duplex",1727.9041095890411
43550,2020-01-03,"Rowhouse, Townhouse, Duplex",1743.9808219178083
43551,2020-01-06,"Rowhouse, Townhouse, Duplex",1748.7917808219179
43552,2020-01-07,"Rowhouse, Townhouse, Duplex",1752.4575342465753
43553,2020-01-08,"Rowhouse, Townhouse, Duplex",1752.4575342465753
43554,2020-01-10,"Rowhouse, Townhouse, Duplex",1743.164383561644
43555,2020-01-13,"Rowhouse, Townhouse, Duplex",1743.164383561644
43556,2020-01-14,"Rowhouse, Townhouse, Duplex",1743.164383561644
43557,2020-01-15,"Rowhouse, Townhouse, Duplex",1723.876712328767
43558,2020-01-17,"Rowhouse, Townhouse, Duplex",1723.876712328767
43559,2020-01-21,"Rowhouse, Townhouse, Duplex",1702.0383561643835
43560,2020-01-22,"Rowhouse, Townhouse, Duplex",1693.8301369863013
43561,2020-01-24,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43562,2020-01-27,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43563,2020-01-28,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43564,2020-01-29,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43565,2020-01-30,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43566,2020-01-31,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43567,2020-02-02,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43568,2020-02-03,"Rowhouse, Townhouse, Duplex",1703.4739726027397
43569,2020-02-04,"Rowhouse, Townhouse, Duplex",1688.4219178082192
43570,2020-02-05,"Rowhouse, Townhouse, Duplex",1688.4219178082192
43571,2020-02-10,"Rowhouse, Townhouse, Duplex",1688.4219178082192
43572,2020-02-11,"Rowhouse, Townhouse, Duplex",1673.9287671232876
43573,2020-02-12,"Rowhouse, Townhouse, Duplex",1673.9287671232876
43574,2020-02-13,"Rowhouse, Townhouse, Duplex",1657.7917808219179
43575,2020-02-14,"Rowhouse, Townhouse, Duplex",1627.309589041096
43576,2020-02-18,"Rowhouse, Townhouse, Duplex",1646.3890410958904
43577,2020-02-19,"Rowhouse, Townhouse, Duplex",1646.3890410958904
43578,2020-02-20,"Rowhouse, Townhouse, Duplex",1646.3890410958904
43579,2020-02-21,"Rowhouse, Townhouse, Duplex",1646.3890410958904
43580,2020-02-22,"Rowhouse, Townhouse, Duplex",1646.3890410958904
43581,2020-02-23,"Rowhouse, Townhouse, Duplex",1631.704109589041
43582,2020-02-24,"Rowhouse, Townhouse, Duplex",1666.2520547945205
43583,2020-02-25,"Rowhouse, Townhouse, Duplex",1666.2520547945205
43584,2020-02-26,"Rowhouse, Townhouse, Duplex",1650.9095890410958
43585,2020-02-28,"Rowhouse, Townhouse, Duplex",1665.868493150685
43586,2020-03-01,"Rowhouse, Townhouse, Duplex",1642.1671232876713
43587,2020-03-02,"Rowhouse, Townhouse, Duplex",1632.0191780821917
43588,2020-03-03,"Rowhouse, Townhouse, Duplex",1630.8575342465754
43589,2020-03-04,"Rowhouse, Townhouse, Duplex",1630.8575342465754
43590,2020-03-05,"Rowhouse, Townhouse, Duplex",1630.8575342465754
43591,2020-03-06,"Rowhouse, Townhouse, Duplex",1630.8575342465754
43592,2020-03-09,"Rowhouse, Townhouse, Duplex",1656.2054794520548
43593,2020-03-10,"Rowhouse, Townhouse, Duplex",1651.5342465753424
43594,2020-03-11,"Rowhouse, Townhouse, Duplex",1644.2904109589042
43595,2020-03-12,"Rowhouse, Townhouse, Duplex",1644.2904109589042
43596,2020-03-13,"Rowhouse, Townhouse, Duplex",1644.868493150685
43597,2020-03-16,"Rowhouse, Townhouse, Duplex",1644.868493150685
43598,2020-03-17,"Rowhouse, Townhouse, Duplex",1644.868493150685
43599,2020-03-18,"Rowhouse, Townhouse, Duplex",1644.868493150685
43600,2020-03-20,"Rowhouse, Townhouse, Duplex",1644.868493150685
43601,2020-03-23,"Rowhouse, Townhouse, Duplex",1644.868493150685
43602,2020-03-24,"Rowhouse, Townhouse, Duplex",1644.868493150685
43603,2020-03-25,"Rowhouse, Townhouse, Duplex",1643.3287671232877
43604,2020-03-26,"Rowhouse, Townhouse, Duplex",1643.3287671232877
43605,2020-03-27,"Rowhouse, Townhouse, Duplex",1643.3287671232877
43606,2020-03-30,"Rowhouse, Townhouse, Duplex",1643.3287671232877
43607,2020-03-31,"Rowhouse, Townhouse, Duplex",1643.3287671232877
43608,2020-04-01,"Rowhouse, Townhouse, Duplex",1595.2849315068493
43609,2020-04-06,"Rowhouse, Townhouse, Duplex",1595.2849315068493
43610,2020-04-07,"Rowhouse, Townhouse, Duplex",1580.1013698630136
43611,2020-04-08,"Rowhouse, Townhouse, Duplex",1562.676712328767
43612,2020-04-09,"Rowhouse, Townhouse, Duplex",1550.9671232876713
43613,2020-04-10,"Rowhouse, Townhouse, Duplex",1550.9671232876713
43614,2020-04-13,"Rowhouse, Townhouse, Duplex",1550.9671232876713
43615,2020-04-14,"Rowhouse, Townhouse, Duplex",1564.331506849315
43616,2020-04-15,"Rowhouse, Townhouse, Duplex",1564.331506849315
43617,2020-04-16,"Rowhouse, Townhouse, Duplex",1552.0027397260274
43618,2020-04-17,"Rowhouse, Townhouse, Duplex",1540.841095890411
43619,2020-04-20,"Rowhouse, Townhouse, Duplex",1540.841095890411
43620,2020-04-21,"Rowhouse, Townhouse, Duplex",1552.1616438356164
43621,2020-04-22,"Rowhouse, Townhouse, Duplex",1530.4136986301369
43622,2020-04-23,"Rowhouse, Townhouse, Duplex",1530.4136986301369
43623,2020-04-27,"Rowhouse, Townhouse, Duplex",1530.4136986301369
43624,2020-04-28,"Rowhouse, Townhouse, Duplex",1516.7589041095891
43625,2020-04-29,"Rowhouse, Townhouse, Duplex",1516.7589041095891
43626,2020-04-30,"Rowhouse, Townhouse, Duplex",1516.7589041095891
43627,2020-05-01,"Rowhouse, Townhouse, Duplex",1516.7589041095891
43628,2020-05-04,"Rowhouse, Townhouse, Duplex",1513.868493150685
43629,2020-05-05,"Rowhouse, Townhouse, Duplex",1511.813698630137
43630,2020-05-06,"Rowhouse, Townhouse, Duplex",1511.813698630137
43631,2020-05-08,"Rowhouse, Townhouse, Duplex",1511.813698630137
43632,2020-05-11,"Rowhouse, Townhouse, Duplex",1511.813698630137
43633,2020-05-12,"Rowhouse, Townhouse, Duplex",1493.66301369863
43634,2020-05-13,"Rowhouse, Townhouse, Duplex",1493.66301369863
43635,2020-05-14,"Rowhouse, Townhouse, Duplex",1493.66301369863
43636,2020-05-15,"Rowhouse, Townhouse, Duplex",1504.854794520548
43637,2020-05-18,"Rowhouse, Townhouse, Duplex",1504.854794520548
43638,2020-05-19,"Rowhouse, Townhouse, Duplex",1504.854794520548
43639,2020-05-20,"Rowhouse, Townhouse, Duplex",1519.6493150684933
43640,2020-05-21,"Rowhouse, Townhouse, Duplex",1509.8027397260273
43641,2020-05-22,"Rowhouse, Townhouse, Duplex",1496.5369863013698
43642,2020-05-26,"Rowhouse, Townhouse, Duplex",1477.9369863013699
43643,2020-05-27,"Rowhouse, Townhouse, Duplex",1477.9369863013699
43644,2020-05-28,"Rowhouse, Townhouse, Duplex",1492.9260273972602
43645,2020-05-29,"Rowhouse, Townhouse, Duplex",1499.2219178082191
43646,2020-06-01,"Rowhouse, Townhouse, Duplex",1494.627397260274
43647,2020-06-02,"Rowhouse, Townhouse, Duplex",1481.7123287671234
43648,2020-06-03,"Rowhouse, Townhouse, Duplex",1481.5424657534247
43649,2020-06-04,"Rowhouse, Townhouse, Duplex",1484.8301369863013
43650,2020-06-05,"Rowhouse, Townhouse, Duplex",1494.5890410958905
43651,2020-06-08,"Rowhouse, Townhouse, Duplex",1513.3561643835617
43652,2020-06-09,"Rowhouse, Townhouse, Duplex",1506.7589041095891
43653,2020-06-10,"Rowhouse, Townhouse, Duplex",1500.158904109589
