date,sqft_backlog_rolling_year
2017-01-30,50129.79737827715
2017-01-31,50519.30299625468
2017-02-01,50503.20936329588
2017-02-02,49706.17940074906
2017-02-03,49435.231835205996
2017-02-04,49161.63872180451
2017-02-05,49161.63872180451
2017-02-06,49507.68383458647
2017-02-07,49460.22142857143
2017-02-08,49531.03345864662
2017-02-09,49520.91691729323
2017-02-10,49171.518421052635
2017-02-11,49326.02603773585
2017-02-12,49141.931954887215
2017-02-13,49020.347940074906
2017-02-14,48914.88768656716
2017-02-15,49417.14141791045
2017-02-16,48913.533208955225
2017-02-17,48958.49962686567
2017-02-18,48842.346641791046
2017-02-19,48842.346641791046
2017-02-20,49024.441573033706
2017-02-21,49079.269288389514
2017-02-22,49113.09325842697
2017-02-23,49554.50898876404
2017-02-24,49476.823595505615
2017-02-25,49570.57105263158
2017-02-26,49394.09325842697
2017-02-27,49771.50335820895
2017-02-28,49716.980970149256
2017-03-01,49631.34291044776
2017-03-02,49974.64514925373
2017-03-03,50788.077985074626
2017-03-04,50676.52201492537
2017-03-05,50489.52750929368
2017-03-06,52416.38851851852
2017-03-07,52482.03666666667
2017-03-08,52515.514444444445
2017-03-09,52607.23296296296
2017-03-10,52648.10333333333
2017-03-11,52578.09222222222
2017-03-12,52578.09222222222
2017-03-13,52717.15148148148
2017-03-14,52733.166296296295
2017-03-15,52495.58851851852
2017-03-16,52464.50703703704
2017-03-17,52433.62925925926
2017-03-18,52571.24869888476
2017-03-19,52571.24869888476
2017-03-20,52586.68364312268
2017-03-21,52515.32304832714
2017-03-22,52453.118587360594
2017-03-23,51465.08884758364
2017-03-24,51531.878810408925
2017-03-25,51491.39328358209
2017-03-26,51300.365799256506
2017-03-27,51147.63851851852
2017-03-28,51450.87185185185
2017-03-29,50236.171851851854
2017-03-30,49732.66814814815
2017-03-31,49751.26814814815
2017-04-01,49401.13531598513
2017-04-02,49401.13531598513
2017-04-03,49589.47185185185
2017-04-04,49598.22740740741
2017-04-05,49655.86074074074
2017-04-06,49609.7037037037
2017-04-07,49442.22592592592
2017-04-08,49575.03345724907
2017-04-09,49392.99259259259
2017-04-10,49423.874074074076
2017-04-11,49457.92222222222
2017-04-12,48855.03703703704
2017-04-13,48800.625925925924
2017-04-14,48876.76296296297
2017-04-15,48335.2962962963
2017-04-16,48335.2962962963
2017-04-17,48203.09594095941
2017-04-18,47717.83763837638
2017-04-19,47658.38007380074
2017-04-20,47606.36900369004
2017-04-21,47439.16236162362
2017-04-22,47408.751851851855
2017-04-23,47579.36431226766
2017-04-24,47479.955555555556
2017-04-25,48101.833333333336
2017-04-26,48033.933333333334
2017-04-27,48002.65740740741
2017-04-28,49764.01666666667
2017-04-29,49925.834572490705
2017-04-30,49744.06851851852
2017-05-01,49561.75461254612
2017-05-02,49075.555350553506
2017-05-03,50305.278597785975
2017-05-04,50304.62177121771
2017-05-05,49801.20295202952
2017-05-06,49873.474074074074
2017-05-07,49873.474074074074
2017-05-08,50497.92250922509
2017-05-09,50544.85977859778
2017-05-10,50561.50922509225
2017-05-11,50433.055350553506
2017-05-12,51662.96309963099
2017-05-13,51826.637037037035
2017-05-14,51826.73703703703
2017-05-15,51679.72693726937
2017-05-16,51684.52398523985
2017-05-17,51511.46125461254
2017-05-18,52054.14022140222
2017-05-19,52063.52767527675
2017-05-20,51948.666666666664
2017-05-21,52135.832713754644
2017-05-22,52193.591078066915
2017-05-23,52256.970260223046
2017-05-24,52372.799256505576
2017-05-25,52579.18215613383
2017-05-26,52351.13382899628
2017-05-27,52474.850746268654
2017-05-28,52474.850746268654
2017-05-29,52474.850746268654
2017-05-30,52305.895910780666
2017-05-31,52285.810408921934
2017-06-01,52362.736059479554
2017-06-02,52296.62081784387
2017-06-03,51595.53731343283
2017-06-04,51595.53731343283
2017-06-05,51598.25
2017-06-06,51628.15298507463
2017-06-07,51987.53731343283
2017-06-08,52067.70895522388
2017-06-09,52117.130597014926
2017-06-10,51888.58426966292
2017-06-11,51696.12686567164
2017-06-12,51630.02602230483
2017-06-13,51680.895910780666
2017-06-14,51663.60966542751
2017-06-15,51078.189591078066
2017-06-16,51044.650557620815
2017-06-17,51217.98134328358
2017-06-18,51217.98134328358
2017-06-19,51112.531598513015
2017-06-20,52673.873605947956
2017-06-21,55326.63568773234
2017-06-22,55033.91821561338
2017-06-23,54826.50185873606
2017-06-24,54748.0
2017-06-25,54748.0
2017-06-26,58039.792592592596
2017-06-27,57516.80740740741
2017-06-28,57488.2962962963
2017-06-29,55321.52962962963
2017-06-30,55287.91851851852
2017-07-01,55400.35687732342
2017-07-02,55199.11111111111
2017-07-03,55236.95925925926
2017-07-04,55236.95925925926
2017-07-05,55231.637037037035
2017-07-06,55240.585185185184
2017-07-07,55511.94814814815
2017-07-08,55522.89962825279
2017-07-09,55522.89962825279
2017-07-10,55345.46666666667
2017-07-11,55430.607407407406
2017-07-12,55457.862962962965
2017-07-13,55697.50740740741
2017-07-14,55578.82592592593
2017-07-15,55667.74349442379
2017-07-16,55463.955555555556
2017-07-17,55290.81180811808
2017-07-18,54505.62361623616
2017-07-19,55384.070110701105
2017-07-20,55314.78966789668
2017-07-21,56012.553505535056
2017-07-22,55979.42592592593
2017-07-23,55979.42592592593
2017-07-24,55824.05904059041
2017-07-25,55832.72693726937
2017-07-26,55741.638376383766
2017-07-27,55102.66420664207
2017-07-28,54385.75276752767
2017-07-29,53937.21481481481
2017-07-30,54112.665427509295
2017-07-31,53997.25555555556
2017-08-01,54175.835185185184
2017-08-02,54252.29814814815
2017-08-03,53910.875925925924
2017-08-04,54070.072222222225
2017-08-05,54010.59444444445
2017-08-06,53813.673431734314
2017-08-07,53749.737132352944
2017-08-08,54209.59742647059
2017-08-09,54164.001838235294
2017-08-10,53884.998161764706
2017-08-11,53868.03492647059
2017-08-12,54043.444649446494
2017-08-13,53849.060661764706
2017-08-14,54355.37912087912
2017-08-15,54448.166666666664
2017-08-16,54453.155677655675
2017-08-17,54361.543956043955
2017-08-18,54761.730769230766
2017-08-19,54906.61580882353
2017-08-20,54706.5
2017-08-21,54812.939781021894
2017-08-22,55113.30474452555
2017-08-23,55310.86313868613
2017-08-24,54752.07846715328
2017-08-25,54785.73540145985
2017-08-26,54690.618613138686
2017-08-27,54690.618613138686
2017-08-28,54505.1
2017-08-29,54496.1
2017-08-30,54732.3
2017-08-31,54693.49636363636
2017-09-01,54700.12181818182
2017-09-02,54743.6697080292
2017-09-03,54743.6697080292
2017-09-04,54743.6697080292
2017-09-05,54571.58454545455
2017-09-06,54788.15909090909
2017-09-07,54636.21363636364
2017-09-08,54645.49363636364
2017-09-09,54593.59545454545
2017-09-10,54396.51358695652
2017-09-11,54227.23014440433
2017-09-12,54321.212093862814
2017-09-13,54337.47202166065
2017-09-14,54404.60559566787
2017-09-15,54385.06046931408
2017-09-16,54386.20561594203
2017-09-17,54386.20561594203
2017-09-18,54314.99187725632
2017-09-19,54895.94494584837
2017-09-20,54864.73194945848
2017-09-21,54704.6380866426
2017-09-22,54573.95938628159
2017-09-23,54413.375905797104
2017-09-24,54605.96272727273
2017-09-25,54546.854166666664
2017-09-26,54574.375905797104
2017-09-27,54616.002717391304
2017-09-28,54622.995471014496
2017-09-29,54654.528079710144
2017-09-30,54417.468181818185
2017-10-01,54222.91213768116
2017-10-02,54095.356498194946
2017-10-03,54305.37815884477
2017-10-04,54349.535559566786
2017-10-05,54278.78826714801
2017-10-06,54403.55722021661
2017-10-07,54586.244021739134
2017-10-08,54591.39257246377
2017-10-09,54953.340613718414
2017-10-10,54990.1023465704
2017-10-11,55007.18898916968
2017-10-12,54997.17815884476
2017-10-13,55030.28285198556
