date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2019-09-15,33195.10127090301,20.487719298245615,172.8904109589041,63105
2019-09-16,34676.16481605351,20.50877192982456,173.43287671232878,63303
2019-09-17,34645.843745819395,20.480701754385965,173.31506849315068,63260
2019-09-18,34700.27518394649,20.54736842105263,173.28493150684932,63249
2019-09-19,34643.492575250835,20.529824561403508,173.1095890410959,63185
2019-09-20,34647.07117056856,20.54736842105263,173.18082191780823,63211
2019-09-21,34442.07476510067,20.56338028169014,172.7068493150685,63038
2019-09-22,34326.88387959866,20.49122807017544,172.73150684931508,63047
2019-09-23,34330.318662207355,20.49473684210526,173.41643835616438,63297
2019-09-24,34315.04441471572,20.477192982456142,173.44109589041096,63306
2019-09-25,34321.02100334448,20.49473684210526,173.7917808219178,63434
2019-09-26,34357.85879598662,20.621052631578948,173.64109589041095,63379
2019-09-27,34341.40060200669,20.621052631578948,173.62465753424658,63373
2019-09-28,33751.12677852349,20.059859154929576,172.93150684931507,63120
2019-09-29,33864.766936026936,20.059859154929576,172.7041095890411,63037
2019-09-30,33875.30565656566,20.059859154929576,173.25205479452055,63237
2019-10-01,33826.95885521886,20.052816901408452,173.186301369863,63213
2019-10-02,33815.18107744108,20.038732394366196,173.1205479452055,63189
2019-10-03,34489.197912457916,20.6443661971831,172.6767123287671,63027
2019-10-04,34553.783771043774,20.704225352112676,172.68493150684932,63030
2019-10-05,34490.13393939394,20.690140845070424,172.19452054794522,62851
2019-10-06,34374.395234899326,20.690140845070424,172.1972602739726,62852
2019-10-07,35570.22409395973,21.729824561403507,172.82191780821918,63080
2019-10-08,35168.62006711409,21.157894736842106,172.81643835616438,63078
2019-10-09,35178.4489261745,21.16140350877193,172.84383561643835,63088
2019-10-10,35138.06402684564,21.13684210526316,172.66301369863012,63022
2019-10-11,35106.84255033557,21.126315789473683,172.64109589041095,63014
2019-10-12,35157.040673400676,21.183098591549296,171.90684931506848,62746
2019-10-13,35157.040673400676,21.183098591549296,171.8958904109589,62742
2019-10-14,35166.03393939394,21.183098591549296,172.3972602739726,62925
2019-10-15,34642.15851851852,21.18661971830986,172.46849315068494,62951
2019-10-16,34579.49185185185,21.190140845070424,172.37260273972603,62916
2019-10-17,34542.63663299663,21.12323943661972,172.0849315068493,62811
2019-10-18,34639.09117845118,21.154929577464788,172.02191780821917,62788
2019-10-19,34721.3854054054,21.219081272084807,171.35890410958905,62546
2019-10-20,34604.47838383838,21.1443661971831,171.37808219178083,62553
2019-10-21,34949.431245791246,21.883802816901408,171.986301369863,62775
2019-10-22,34974.24606060606,21.975352112676056,171.97260273972603,62770
2019-10-23,34943.45144781145,21.975352112676056,171.92054794520547,62751
2019-10-24,35466.07771043771,22.62676056338028,171.7178082191781,62677
2019-10-25,35513.296565656565,22.70774647887324,171.76712328767124,62695
