date,type,value
2012-11-09,Commercial,2550.3606557377047
2012-11-10,Commercial,2550.3606557377047
2012-11-11,Commercial,2550.3606557377047
2012-11-12,Commercial,2550.3606557377047
2012-11-13,Commercial,2550.3606557377047
2012-11-14,Commercial,2550.3606557377047
2012-11-15,Commercial,2550.3606557377047
2012-11-16,Commercial,2550.3606557377047
2012-11-17,Commercial,2550.3606557377047
2012-11-18,Commercial,2550.3606557377047
2012-11-19,Commercial,2550.3606557377047
2012-11-20,Commercial,2550.3606557377047
2012-11-21,Commercial,4222.521857923497
2012-11-22,Commercial,4221.841530054645
2012-11-23,Commercial,4167.775956284153
2012-11-24,Commercial,4167.775956284153
2012-11-25,Commercial,4167.775956284153
2012-11-26,Commercial,4167.775956284153
2012-11-27,Commercial,4167.775956284153
2012-11-28,Commercial,4167.775956284153
2012-11-29,Commercial,4168.3224043715845
2012-11-30,Commercial,4161.234972677596
2012-12-01,Commercial,4161.234972677596
2012-12-02,Commercial,4161.234972677596
2012-12-03,Commercial,4161.234972677596
2012-12-04,Commercial,4161.234972677596
2012-12-05,Commercial,4161.234972677596
2012-12-06,Commercial,4161.234972677596
2012-12-07,Commercial,4161.234972677596
2012-12-08,Commercial,4125.833333333333
2012-12-09,Commercial,4125.833333333333
2012-12-10,Commercial,4125.833333333333
2012-12-11,Commercial,4125.833333333333
2012-12-12,Commercial,4125.833333333333
2012-12-13,Commercial,4125.833333333333
2012-12-14,Commercial,4125.833333333333
2012-12-15,Commercial,3747.726775956284
2012-12-16,Commercial,3747.726775956284
2012-12-17,Commercial,3747.726775956284
2012-12-18,Commercial,3747.726775956284
2012-12-19,Commercial,3747.726775956284
2012-12-20,Commercial,3747.726775956284
2012-12-21,Commercial,3747.726775956284
2012-12-22,Commercial,3733.75956284153
2012-12-23,Commercial,3733.75956284153
2012-12-24,Commercial,3733.75956284153
2012-12-25,Commercial,3733.75956284153
2012-12-26,Commercial,3733.75956284153
2012-12-27,Commercial,3733.75956284153
2012-12-28,Commercial,3733.75956284153
2012-12-29,Commercial,3733.75956284153
2012-12-30,Commercial,3733.75956284153
2012-12-31,Commercial,3733.75956284153
2013-01-01,Commercial,3733.75956284153
2013-01-02,Commercial,3733.75956284153
2013-01-03,Commercial,3733.75956284153
2013-01-04,Commercial,3733.75956284153
2013-01-05,Commercial,3733.75956284153
2013-01-06,Commercial,3733.75956284153
2013-01-07,Commercial,3733.75956284153
2013-01-08,Commercial,3733.75956284153
2013-01-09,Commercial,3733.75956284153
2013-01-10,Commercial,3734.8224043715845
2013-01-11,Commercial,3734.8224043715845
2013-01-12,Commercial,3734.8224043715845
2013-01-13,Commercial,3734.8224043715845
2013-01-14,Commercial,3734.8224043715845
2013-01-15,Commercial,3754.292349726776
2013-01-16,Commercial,3754.292349726776
2013-01-17,Commercial,4024.2622950819673
2013-01-18,Commercial,4022.9535519125684
2013-01-19,Commercial,4022.9535519125684
2013-01-20,Commercial,4022.9535519125684
2013-01-21,Commercial,4022.9535519125684
2013-01-22,Commercial,4449.94262295082
2013-01-23,Commercial,4449.94262295082
2013-01-24,Commercial,4449.94262295082
2013-01-25,Commercial,4449.94262295082
2013-01-26,Commercial,4449.94262295082
2013-01-27,Commercial,4449.94262295082
2013-01-28,Commercial,4449.94262295082
2013-01-29,Commercial,4449.94262295082
2013-01-30,Commercial,4458.281420765027
2013-01-31,Commercial,4458.281420765027
2013-02-01,Commercial,4459.633879781421
2013-02-02,Commercial,4458.540983606557
2013-02-03,Commercial,4458.540983606557
2013-02-04,Commercial,4458.540983606557
2013-02-05,Commercial,4458.540983606557
2013-02-06,Commercial,4458.540983606557
2013-02-07,Commercial,4458.540983606557
2013-02-08,Commercial,4472.893442622951
2013-02-09,Commercial,4472.893442622951
2013-02-10,Commercial,4472.893442622951
2013-02-11,Commercial,4472.893442622951
2013-02-12,Commercial,4472.893442622951
2013-02-13,Commercial,4467.688524590164
2013-02-14,Commercial,4467.393442622951
2013-02-15,Commercial,4441.726775956284
2013-02-16,Commercial,4441.726775956284
2013-02-17,Commercial,4441.726775956284
2013-02-18,Commercial,4441.726775956284
2013-02-19,Commercial,4441.726775956284
2013-02-20,Commercial,4441.726775956284
2013-02-21,Commercial,4441.726775956284
2013-02-22,Commercial,4436.333333333333
2013-02-23,Commercial,4436.333333333333
2013-02-24,Commercial,4436.333333333333
2013-02-25,Commercial,4436.333333333333
2013-02-26,Commercial,4436.333333333333
2013-02-27,Commercial,4436.333333333333
2013-02-28,Commercial,4440.806010928962
2013-03-01,Commercial,4440.806010928962
2013-03-02,Commercial,4440.806010928962
2013-03-03,Commercial,4438.051912568306
2013-03-04,Commercial,4438.051912568306
2013-03-05,Commercial,4438.051912568306
2013-03-06,Commercial,4438.051912568306
2013-03-07,Commercial,4438.051912568306
2013-03-08,Commercial,4438.051912568306
2013-03-09,Commercial,4438.051912568306
2013-03-10,Commercial,4438.051912568306
2013-03-11,Commercial,4438.051912568306
2013-03-12,Commercial,4438.051912568306
2013-03-13,Commercial,4438.051912568306
2013-03-14,Commercial,4438.051912568306
2013-03-15,Commercial,4431.920765027322
2013-03-16,Commercial,4431.920765027322
2013-03-17,Commercial,4431.920765027322
2013-03-18,Commercial,4431.920765027322
2013-03-19,Commercial,4431.920765027322
2013-03-20,Commercial,4431.920765027322
2013-03-21,Commercial,4424.270491803279
2013-03-22,Commercial,4424.270491803279
2013-03-23,Commercial,4424.270491803279
2013-03-24,Commercial,4387.8224043715845
2013-03-25,Commercial,4387.8224043715845
2013-03-26,Commercial,4387.8224043715845
2013-03-27,Commercial,4265.94262295082
2013-03-28,Commercial,4211.431693989071
2013-03-29,Commercial,4220.469945355191
2013-03-30,Commercial,4212.180327868852
2013-03-31,Commercial,4212.180327868852
2013-04-01,Commercial,4212.180327868852
2013-04-02,Commercial,4216.248633879782
2013-04-03,Commercial,4216.248633879782
2013-04-04,Commercial,4216.248633879782
2013-04-05,Commercial,4216.248633879782
2013-04-06,Commercial,4216.248633879782
2013-04-07,Commercial,4216.248633879782
2013-04-08,Commercial,4216.248633879782
2013-04-09,Commercial,4247.8879781420765
2013-04-10,Commercial,4238.871584699454
2013-04-11,Commercial,4238.871584699454
2013-04-12,Commercial,4222.609289617486
2013-04-13,Commercial,4222.609289617486
2013-04-14,Commercial,3793.087431693989
2013-04-15,Commercial,3793.087431693989
2013-04-16,Commercial,3793.087431693989
2013-04-17,Commercial,3807.3005464480875
2013-04-18,Commercial,3807.3005464480875
2013-04-19,Commercial,3807.3005464480875
2013-04-20,Commercial,3807.3005464480875
2013-04-21,Commercial,3803.748633879781
2013-04-22,Commercial,3803.748633879781
2013-04-23,Commercial,3803.748633879781
2013-04-24,Commercial,3803.748633879781
2013-04-25,Commercial,3722.969945355191
2013-04-26,Commercial,3722.969945355191
2013-04-27,Commercial,3722.969945355191
2013-04-28,Commercial,3722.969945355191
2013-04-29,Commercial,3727.691256830601
2013-04-30,Commercial,3727.691256830601
2013-05-01,Commercial,3727.691256830601
2013-05-02,Commercial,3698.756830601093
2013-05-03,Commercial,3699.811475409836
2013-05-04,Commercial,3699.811475409836
2013-05-05,Commercial,3699.811475409836
2013-05-06,Commercial,3701.7950819672133
2013-05-07,Commercial,3701.7950819672133
2013-05-08,Commercial,3701.7950819672133
2013-05-09,Commercial,3701.7950819672133
2013-05-10,Commercial,3640.590163934426
2013-05-11,Commercial,3640.590163934426
2013-05-12,Commercial,3640.590163934426
2013-05-13,Commercial,3640.590163934426
2013-05-14,Commercial,3644.9180327868853
2013-05-15,Commercial,3644.9180327868853
2013-05-16,Commercial,3644.9180327868853
2013-05-17,Commercial,3656.75956284153
2013-05-18,Commercial,3656.75956284153
2013-05-19,Commercial,3656.75956284153
2013-05-20,Commercial,3662.7704918032787
2013-05-21,Commercial,3682.948087431694
2013-05-22,Commercial,3682.948087431694
2013-05-23,Commercial,3682.948087431694
2013-05-24,Commercial,3676.308743169399
2013-05-25,Commercial,3676.308743169399
2013-05-26,Commercial,3676.308743169399
2013-05-27,Commercial,3676.308743169399
2013-05-28,Commercial,3676.308743169399
2013-05-29,Commercial,3676.308743169399
2013-05-30,Commercial,3681.3224043715845
2013-05-31,Commercial,3681.3224043715845
2013-06-01,Commercial,3681.3224043715845
2013-06-02,Commercial,3681.3224043715845
2013-06-03,Commercial,3697.0464480874316
2013-06-04,Commercial,3697.0464480874316
2013-06-05,Commercial,3697.0464480874316
2013-06-06,Commercial,3696.434426229508
2013-06-07,Commercial,3696.434426229508
2013-06-08,Commercial,3696.434426229508
2013-06-09,Commercial,3696.434426229508
2013-06-10,Commercial,3696.434426229508
2013-06-11,Commercial,3696.434426229508
2013-06-12,Commercial,3696.434426229508
2013-06-13,Commercial,3715.7978142076504
2013-06-14,Commercial,3715.7978142076504
2013-06-15,Commercial,3714.6502732240438
2013-06-16,Commercial,3714.6502732240438
2013-06-17,Commercial,3714.6502732240438
2013-06-18,Commercial,3714.6502732240438
2013-06-19,Commercial,3714.6502732240438
2013-06-20,Commercial,3714.6502732240438
2013-06-21,Commercial,3720.5409836065573
2013-06-22,Commercial,3720.5409836065573
2013-06-23,Commercial,3720.5409836065573
2013-06-24,Commercial,3720.5409836065573
2013-06-25,Commercial,3720.5409836065573
2013-06-26,Commercial,3720.5409836065573
2013-06-27,Commercial,3720.5409836065573
2013-06-28,Commercial,3816.3005464480875
2013-06-29,Commercial,3814.437158469945
2013-06-30,Commercial,3814.437158469945
2013-07-01,Commercial,3825.3661202185795
2013-07-02,Commercial,3825.3661202185795
2013-07-03,Commercial,3825.3661202185795
2013-07-04,Commercial,3825.3661202185795
2013-07-05,Commercial,3825.3661202185795
2013-07-06,Commercial,3825.3661202185795
2013-07-07,Commercial,3814.4754098360654
2013-07-08,Commercial,3814.4754098360654
2013-07-09,Commercial,3814.4754098360654
2013-07-10,Commercial,3824.530054644809
2013-07-11,Commercial,3830.75956284153
2013-07-12,Commercial,3830.75956284153
2013-07-13,Commercial,3830.75956284153
2013-07-14,Commercial,3830.75956284153
2013-07-15,Commercial,3830.75956284153
2013-07-16,Commercial,3830.75956284153
2013-07-17,Commercial,3830.75956284153
2013-07-18,Commercial,3830.75956284153
2013-07-19,Commercial,3830.75956284153
2013-07-20,Commercial,3830.75956284153
2013-07-21,Commercial,3830.75956284153
2013-07-22,Commercial,3830.75956284153
2013-07-23,Commercial,3873.928961748634
2013-07-24,Commercial,3873.928961748634
2013-07-25,Commercial,3874.6666666666665
2013-07-26,Commercial,3874.6666666666665
2013-07-27,Commercial,3874.6666666666665
2013-07-28,Commercial,3874.6666666666665
2013-07-29,Commercial,3874.6666666666665
2013-07-30,Commercial,3874.6666666666665
2013-07-31,Commercial,3966.775956284153
2013-08-01,Commercial,3966.775956284153
2013-08-02,Commercial,3966.775956284153
2013-08-03,Commercial,3966.775956284153
2013-08-04,Commercial,3966.775956284153
2013-08-05,Commercial,3966.775956284153
2013-08-06,Commercial,3966.775956284153
2013-08-07,Commercial,3966.775956284153
2013-08-08,Commercial,3966.775956284153
2013-08-09,Commercial,3966.775956284153
2013-08-10,Commercial,3966.775956284153
2013-08-11,Commercial,3960.598360655738
2013-08-12,Commercial,3960.598360655738
2013-08-13,Commercial,3960.598360655738
2013-08-14,Commercial,3961.5819672131147
2013-08-15,Commercial,3960.9398907103823
2013-08-16,Commercial,3709.5737704918033
2013-08-17,Commercial,3709.5737704918033
2013-08-18,Commercial,3442.03825136612
2013-08-19,Commercial,3442.03825136612
2013-08-20,Commercial,3444.2021857923496
2013-08-21,Commercial,3429.998633879781
2013-08-22,Commercial,3411.165300546448
2013-08-23,Commercial,3394.7390710382515
2013-08-24,Commercial,3382.935792349727
2013-08-25,Commercial,3382.935792349727
2013-08-26,Commercial,3382.935792349727
2013-08-27,Commercial,3382.935792349727
2013-08-28,Commercial,3387.6379781420765
2013-08-29,Commercial,3387.6379781420765
2013-08-30,Commercial,3387.6379781420765
2013-08-31,Commercial,3387.6379781420765
2013-09-01,Commercial,3387.6379781420765
2013-09-02,Commercial,3387.6379781420765
2013-09-03,Commercial,3387.6379781420765
2013-09-04,Commercial,3387.6379781420765
2013-09-05,Commercial,3391.8592896174864
2013-09-06,Commercial,3390.5833333333335
2013-09-07,Commercial,3390.5833333333335
2013-09-08,Commercial,3390.5833333333335
2013-09-09,Commercial,3390.5833333333335
2013-09-10,Commercial,3390.5833333333335
2013-09-11,Commercial,3390.5833333333335
2013-09-12,Commercial,3390.5833333333335
2013-09-13,Commercial,3390.5833333333335
2013-09-14,Commercial,3390.5833333333335
2013-09-15,Commercial,3390.5833333333335
2013-09-16,Commercial,3390.5833333333335
2013-09-17,Commercial,3390.5833333333335
2013-09-18,Commercial,3390.5833333333335
2013-09-19,Commercial,3390.5833333333335
2013-09-20,Commercial,3390.5833333333335
2013-09-21,Commercial,3390.5833333333335
2013-09-22,Commercial,3390.5833333333335
2013-09-23,Commercial,3390.5833333333335
2013-09-24,Commercial,3390.5833333333335
2013-09-25,Commercial,3390.5833333333335
2013-09-26,Commercial,3390.5833333333335
2013-09-27,Commercial,3391.0860655737706
2013-09-28,Commercial,3391.0860655737706
2013-09-29,Commercial,3391.0860655737706
2013-09-30,Commercial,3391.0860655737706
2013-10-01,Commercial,3391.0860655737706
2013-10-02,Commercial,3375.184426229508
2013-10-03,Commercial,3375.184426229508
2013-10-04,Commercial,3286.7226775956283
2013-10-05,Commercial,3286.7226775956283
2013-10-06,Commercial,3286.7226775956283
2013-10-07,Commercial,3286.7226775956283
2013-10-08,Commercial,3286.7226775956283
2013-10-09,Commercial,3286.7226775956283
2013-10-10,Commercial,3286.7226775956283
2013-10-11,Commercial,3286.7226775956283
2013-10-12,Commercial,3286.7226775956283
2013-10-13,Commercial,2972.1762295081967
2013-10-14,Commercial,2975.905737704918
2013-10-15,Commercial,2975.905737704918
2013-10-16,Commercial,3074.7663934426228
2013-10-17,Commercial,3074.7663934426228
2013-10-18,Commercial,3074.7663934426228
2013-10-19,Commercial,3074.7663934426228
2013-10-20,Commercial,3073.9467213114754
2013-10-21,Commercial,3073.9467213114754
2013-10-22,Commercial,3073.9467213114754
2013-10-23,Commercial,3073.9467213114754
2013-10-24,Commercial,3073.9467213114754
2013-10-25,Commercial,3555.5204918032787
2013-10-26,Commercial,3555.5204918032787
2013-10-27,Commercial,3553.4193989071036
2013-10-28,Commercial,3553.4193989071036
2013-10-29,Commercial,3635.867486338798
2013-10-30,Commercial,3635.867486338798
2013-10-31,Commercial,3635.867486338798
2013-11-01,Commercial,3635.867486338798
2013-11-02,Commercial,3635.867486338798
2013-11-03,Commercial,3635.867486338798
2013-11-04,Commercial,3635.867486338798
2013-11-05,Commercial,3635.867486338798
2013-11-06,Commercial,3635.867486338798
2013-11-07,Commercial,3635.867486338798
2013-11-08,Commercial,3635.867486338798
2013-11-09,Commercial,3558.372950819672
2013-11-10,Commercial,3558.372950819672
2013-11-11,Commercial,3558.372950819672
2013-11-12,Commercial,3558.372950819672
2013-11-13,Commercial,3558.372950819672
2013-11-14,Commercial,3558.372950819672
2013-11-15,Commercial,3570.5177595628415
2013-11-16,Commercial,3570.5177595628415
2013-11-17,Commercial,3570.5177595628415
2013-11-18,Commercial,3570.5177595628415
2013-11-19,Commercial,3570.5177595628415
2013-11-20,Commercial,3570.5177595628415
2013-11-21,Commercial,3570.5177595628415
2013-11-22,Commercial,1898.3565573770493
2013-11-23,Commercial,1898.3565573770493
2013-11-24,Commercial,1898.3565573770493
2013-11-25,Commercial,1898.3565573770493
2013-11-26,Commercial,1898.3565573770493
2013-11-27,Commercial,1898.3565573770493
2013-11-28,Commercial,1898.3565573770493
2013-11-29,Commercial,1898.3565573770493
2013-11-30,Commercial,1897.8101092896175
2013-12-01,Commercial,1897.8101092896175
2013-12-02,Commercial,1897.8101092896175
2013-12-03,Commercial,1897.8101092896175
2013-12-04,Commercial,1897.8101092896175
2013-12-05,Commercial,1897.8101092896175
2013-12-06,Commercial,1897.8101092896175
2013-12-07,Commercial,1897.8101092896175
2013-12-08,Commercial,1897.8101092896175
2013-12-09,Commercial,1897.8101092896175
2013-12-10,Commercial,1897.8101092896175
2013-12-11,Commercial,1897.8101092896175
2013-12-12,Commercial,1897.8101092896175
2013-12-13,Commercial,1897.8101092896175
2013-12-14,Commercial,1897.8101092896175
2013-12-15,Commercial,1897.8101092896175
2013-12-16,Commercial,1897.8101092896175
2013-12-17,Commercial,1897.8101092896175
2013-12-18,Commercial,1897.8101092896175
2013-12-19,Commercial,1897.8101092896175
2013-12-20,Commercial,1897.8101092896175
2013-12-21,Commercial,1897.8101092896175
2013-12-22,Commercial,1897.8101092896175
2013-12-23,Commercial,1897.8101092896175
2013-12-24,Commercial,1897.8101092896175
2013-12-25,Commercial,1897.8101092896175
2013-12-26,Commercial,1897.8101092896175
2013-12-27,Commercial,1897.8101092896175
2013-12-28,Commercial,1897.8101092896175
2013-12-29,Commercial,1897.8101092896175
2013-12-30,Commercial,1897.8101092896175
2013-12-31,Commercial,1897.8101092896175
2014-01-01,Commercial,1897.8101092896175
2014-01-02,Commercial,1897.8101092896175
2014-01-03,Commercial,1897.8101092896175
2014-01-04,Commercial,1897.8101092896175
2014-01-05,Commercial,1897.8101092896175
2014-01-06,Commercial,1897.8101092896175
2014-01-07,Commercial,1897.8101092896175
2014-01-08,Commercial,1902.4767759562842
2014-01-09,Commercial,1902.4767759562842
2014-01-10,Commercial,1902.4767759562842
2014-01-11,Commercial,1901.4139344262296
2014-01-12,Commercial,1901.4139344262296
2014-01-13,Commercial,1901.4139344262296
2014-01-14,Commercial,1901.4139344262296
2014-01-15,Commercial,1901.73087431694
2014-01-16,Commercial,1899.4002732240438
2014-01-17,Commercial,1899.4002732240438
2014-01-18,Commercial,1629.4303278688524
2014-01-19,Commercial,1629.4303278688524
